OBSERVATIONDATETIME	LOCATION	WEDGE	CATEGORY	COMMONNAME	SCIENTIFICNAME	STATUS	NOTES
1/20/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Winter mode	
1/20/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	Winter mode - slight greening	
1/20/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	Winter mode	
1/20/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	Winter mode - slight greening	
1/20/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	Winter mode - slight greening	
1/20/2023	Garden	2	Plant	Esperanza	Tecoma stans	Winter mode - slight greening	
1/20/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	Winter mode - slight greening	
1/20/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	Winter mode - slight greening	
1/20/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Winter mode	
1/20/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	Winter mode - slight greening	
1/20/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	Winter mode - slight greening	
1/20/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	Winter mode - slight greening	
1/20/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	Winter mode	
1/20/2023	Garden	5	Plant	Autumn sage	Salvia greggii	Winter mode - slight greening on 2 of 3	
1/20/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	Winter mode - slight greening	
1/20/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Winter mode	
1/20/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	Winter mode - slight greening	
1/20/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Winter mode	
1/20/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	Winter mode - slight greening	
1/20/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	Winter mode	
1/20/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	Winter mode - slight greening	
1/20/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	Winter mode - slight greening	
1/20/2023	Garden	8	Plant	Zexmenia	Wedelia texana	Winter mode	
1/20/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	Still green	
1/20/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	Winter mode - slight greening	
1/20/2023	Garden	9	Plant	Desert rue	Ruta graveolens	Winter mode - slight greening with buds	
1/20/2023	Garden	9	Plant	Beebalm	Monarda citriodora	Greenery at edges	
1/20/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	Winter mode - slight greening	
1/20/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Winter mode	
1/20/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Winter mode	
1/20/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Winter mode	
1/20/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Winter mode	
1/20/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Winter mode - slight greening	
1/20/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	Some greenery	
1/20/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	Some greenery	
1/20/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	Some greenery	
1/20/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Winter mode	
1/20/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	Winter mode	
1/20/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	Winter mode - slight greening	
1/20/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	Winter mode	
1/20/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Winter mode - slight greening	
1/20/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Winter mode	
1/20/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	Winter mode	
1/20/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Winter mode - slight greening	
1/20/2023	Garden	15	Plant	Datura	Datura wrightii	Winter mode	
1/20/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Winter mode - slight greening	
1/20/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Winter mode - slight greening	
1/20/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	Winter mode - slight greening	
2/24/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Slight greening	
2/24/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	New spring growth	
2/24/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	Winter mode	
2/24/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	New spring growth	
2/24/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	New spring growth	
2/24/2023	Garden	2	Plant	Esperanza	Tecoma stans	New spring growth	
2/24/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	New spring growth	
2/24/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	New spring growth on 2 of 3	
2/24/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Winter mode	
2/24/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	New spring growth	
2/24/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	Slight greening	
2/24/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	New spring growth	
2/24/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	None	
2/24/2023	Garden	5	Plant	Autumn sage	Salvia greggii	New spring growth on 2 of 3	
2/24/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	New spring growth	
2/24/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Slight greening	
2/24/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	New spring growth	
2/24/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Winter mode	
2/24/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	New spring growth	
2/24/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	New spring growth	
2/24/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	New spring growth	
2/24/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	New spring growth	
2/24/2023	Garden	8	Plant	Zexmenia	Wedelia texana	New spring growth	
2/24/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	Full green	
2/24/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	New spring growth	
2/24/2023	Garden	9	Plant	Desert rue	Ruta graveolens	1 full green	
2/24/2023	Garden	9	Plant	Beebalm	Monarda citriodora	New spring growth - small patch	
2/24/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	New spring growth	
2/24/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Slight greening	
2/24/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Winter mode	
2/24/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Slight greening	
2/24/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Winter mode	
2/24/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Full green	
2/24/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	New spring growth	
2/24/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	New spring growth	
2/24/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	New spring growth	
2/24/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Winter mode	
2/24/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	New spring growth	
2/24/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	New spring growth	
2/24/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	None	
2/24/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	Winter mode	
2/24/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	New spring growth	
2/24/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	New spring growth	
2/24/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	New spring growth	
2/24/2023	Garden	15	Plant	Datura	Datura wrightii	New spring growth	
2/24/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Slight greening	
2/24/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Slight greening	
2/24/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	New spring growth	
6/16/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
6/23/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
6/30/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
7/7/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
7/14/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
11/3/2023	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
9/5/2025	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom	
9/26/2025	Sanctuary		Plant	Alamo vine	Merremia dissecta	In bloom, buds	
11/7/2025	Sanctuary		Plant	Alamo vine	Merremia dissecta	Seeding	
5/23/2025	Sanctuary		Plant	American Basketflower	Plectocephalus americanus	In bloom	
1/26/2024	Sanctuary		Wildlife	American crow	Corvus brachyrhynchos	Present	ID with Merlin app
3/31/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Good growth, no blossoms	
3/31/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	1 of 2 bloomimg	
3/31/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	1 possible, others on winter mode	
3/31/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	1/2 to 3/4 full growth	
3/31/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	Blossoming	
3/31/2023	Garden	2	Plant	Esperanza	Tecoma stans	New growth 2' tall	
3/31/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	New growth	
3/31/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	1 of 2 in full bloom, 1 winter mode	
3/31/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Winter mode	
3/31/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	New growth, no blossoms	
3/31/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	None	
3/31/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	New growth, no blossoms	
3/31/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	None	
3/31/2023	Garden	5	Plant	Autumn sage	Salvia greggii	1 of 2 blooming, 1 winter mode	
3/31/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	New growth, no blossoms	
3/31/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	None	
3/31/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	New growth	
3/31/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	New growth	
3/31/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	New growth, 2 blooms	
3/31/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	New growth with blooms	
3/31/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	New growth	
3/31/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	New growth	
3/31/2023	Garden	8	Plant	Zexmenia	Wedelia texana	New growth with blooms	
3/31/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	New growth with blooms	
3/31/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	New growth	
3/31/2023	Garden	9	Plant	Desert rue	Ruta graveolens	New growth with blooms	
3/31/2023	Garden	9	Plant	Beebalm	Monarda citriodora	New growth - small patch	
3/31/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	1/2 to 3/4 full growth	
3/31/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	New growth, no blossoms	
3/31/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	New growth 3.5' tall	
3/31/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Good growth, no blossoms	
3/31/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	New growth	
3/31/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Full bloom	
3/31/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	New growth, starting to bloom	
3/31/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	New growth, starting to bloom	
3/31/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	New growth	
3/31/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	Scant new growth	
3/31/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	New growth	
3/31/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	New growth	
3/31/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	None	
3/31/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	None	
3/31/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	New growth, no blossoms	
3/31/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	New growth, no blossoms	
3/31/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	New growth	
3/31/2023	Garden	15	Plant	Datura	Datura wrightii	New growth, leaves eaten	
3/31/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	1/2 to 3/4 full growth	
3/31/2023	Garden	16	Plant	Black dalea	Dalea frutescens	New growth	
3/31/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	New growth	
3/3/2023	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	
3/31/2023	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	
4/28/2023	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	
5/5/2023	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	
1/26/2024	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	ID with Merlin app
4/12/2024	Sanctuary		Wildlife	American Robin	Turdus migratorius	Present	ID with Merlin app
4/12/2024	Sanctuary		Pollinator	American snout	Libytheana carinenta	Present	
3/3/2023	Sanctuary		Plant	Anaqua	Ehretia anacua	In bloom	
3/31/2023	Sanctuary		Plant	Anaqua	Ehretia anacua	In bloom	
3/15/2024	Sanctuary		Plant	Anaqua	Ehretia anacua	In bloom	
4/12/2024	Sanctuary		Plant	Anaqua	Ehretia anacua	Berries	
5/17/2024	Sanctuary		Plant	Anaqua	Ehretia anacua	Berries	
6/14/2024	Sanctuary		Plant	Anaqua	Ehretia anacua	Berries	
4/18/2025	Sanctuary		Plant	Anaqua	Ehretia anacua	Fruitnig	
5/23/2025	Sanctuary		Plant	Anaqua	Ehretia anacua	Fruiting	
6/27/2025	Sanctuary		Plant	Anaqua	Ehretia anacua	Fruiting	
7/25/2025	Sanctuary		Plant	Anaqua	Ehretia anacua	Fruiting	
3/3/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
4/5/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	-	1 new planting
4/5/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	-	5 new plantings
4/5/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	-	1 new planting
4/5/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	-	5 new plantings
4/5/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	-	3 new plantings
4/5/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	-	6 new plantings
4/5/2023	Garden	5	Plant	Autumn sage	Salvia greggii	-	2 new plantings
4/5/2023	Garden	9	Plant	Beebalm	Monarda citriodora	-	Replaced with 3 Gulf Muhly
3/10/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
3/31/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
4/14/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
4/28/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
5/5/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
5/26/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
6/9/2023	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
2/23/2024	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
3/15/2024	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
4/12/2024	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
5/17/2024	Sanctuary		Plant	Baby blue eyes	Nemophila phacelioides	In bloom	
9/5/2025	Sanctuary		Plant	Bald cypress	Taxodium distichum	Fall mode	
9/26/2025	Sanctuary		Plant	Bald cypress	Taxodium distichum	Fall mode	
11/7/2025	Sanctuary		Plant	Bald cypress	Taxodium distichum	Fall mode	
12/12/2025	Sanctuary		Plant	Bald cypress	Taxodium distichum	Fall mode	
8/4/2023	Sanctuary		Wildlife	Barred owl	Strix varia	Present	
3/14/2025	Sanctuary		Wildlife	Barred owl	Strix varia	Present	
3/31/2023	Sanctuary		Plant	Bedstraw	Galium aparine	Dying back	
3/15/2024	Sanctuary		Plant	Bedstraw	Galium aparine	Dying back	
4/12/2024	Sanctuary		Plant	Bedstraw	Galium aparine	Dying back	
1/24/2025	Sanctuary		Plant	Bedstraw	Galium aparine	New growth	
3/14/2025	Sanctuary		Plant	Bedstraw	Galium aparine	New growth	
6/16/2023	Sanctuary		Plant	Beebalm	Monarda citriodora	In bloom	
6/23/2023	Sanctuary		Plant	Beebalm	Monarda citriodora	In bloom	
6/30/2023	Sanctuary		Plant	Beebalm	Monarda citriodora	In bloom	
5/17/2024	Sanctuary		Plant	Beebalm	Monarda citriodora	In bloom	
3/31/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
4/14/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
4/21/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
4/28/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
5/5/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
5/26/2023	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
3/15/2024	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
4/28/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Beginning to bloom	
4/28/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	2 of 3 blooming	
4/28/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	Full green	
4/28/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	Full growth	
4/28/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	Full bloom	
4/28/2023	Garden	2	Plant	Esperanza	Tecoma stans	Adding height about 3' tall	
4/28/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	Beginning to bloom	
4/28/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	1 of 3 blooming	
4/28/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	All blooming	
4/28/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	All blooming	
4/28/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	3 blooming	
4/28/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	Less than 1/4 blooming	
4/28/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	All blooming	
4/28/2023	Garden	5	Plant	Autumn sage	Salvia greggii	2 of 5 blooming	
4/28/2023	Garden	5	Plant	Apache plume	Fallugia paradoxa	Adding height I blossom	
4/28/2023	Garden	6	Plant	Frogfruit	Phyla nodiflora	Spreading	
4/28/2023	Garden	6	Plant	Lindheimer muhly	Muhlenbergia lindheimeri	Greening	
4/28/2023	Garden	6	Plant	American beautyberry	Callicarpa americana	Adding height	
4/28/2023	Garden	7	Plant	Snakeherb	Dyschoriste linearis	Blooming	
4/28/2023	Garden	7	Plant	Pink guara	Oenothera lindheimeri	2 of 3 booming, 1 questionable	
4/28/2023	Garden	7	Plant	White mistflower	Ageratina havanensis	Budding	
4/28/2023	Garden	8	Plant	Gregg dalea	Dalea greggii	Blooming	
4/28/2023	Garden	8	Plant	Zexmenia	Wedelia texana	All 3 blooming	
4/28/2023	Garden	8	Plant	Red yucca	Hesperaloe parviflora	2 bloom stalks	
4/28/2023	Garden	9	Plant	Mountain pea	Sophora secundiflora	Full green no blooms	
4/28/2023	Garden	9	Plant	Desert rue	Ruta graveolens	Starting to seed	
4/28/2023	Garden	9	Plant	Beebalm	Monarda citriodora	All 3 have taken	
4/28/2023	Garden	10	Plant	Silver ponyfoot	Dichondra argentea	Full growth	
4/28/2023	Garden	10	Plant	Dwarf Barbados Cherry	Malpighia emarginata	Starting to bloom	
4/28/2023	Garden	10	Plant	Buttonbush	Cephalanthus occidentalis	Adding height	
4/28/2023	Garden	11	Plant	Frogfruit	Phyla nodiflora	Beginning to bloom	
4/28/2023	Garden	11	Plant	Texas lantana	Lantana urticoides	Blooming	
4/28/2023	Garden	11	Plant	Globe mallow	Sphaeralcea ambigua	Blooming	
4/28/2023	Garden	12	Plant	Lyreleaf sage	Salvia lyrata	Blooming	
4/28/2023	Garden	12	Plant	Engelmann daisy	Engelmannia peristenia	Full bloom	
4/28/2023	Garden	12	Plant	Obedient plant	Physostegia virginiana	Adding height	
4/28/2023	Garden	13	Plant	Horseherb	Calyptocarpus vialis	1 plant	
4/28/2023	Garden	13	Plant	Gayfeather	Liatris mucronata	Adding height	
4/28/2023	Garden	13	Plant	Skeleton leaf goldeneye	Viguiera stenoloba	Blooming	
4/28/2023	Garden	14	Plant	Prairie verbena	Glandularia bipinnatifida	Blooming	
4/28/2023	Garden	14	Plant	Chocolate daisy	Berlandiera lyrata	2 have taken, 1 questionable	
4/28/2023	Garden	14	Plant	Flame acanthus	Anisacanthus quadrifidus var. wrightii	Adding height	
4/28/2023	Garden	15	Plant	Snakeherb	Dyschoriste linearis	New growth	
4/28/2023	Garden	15	Plant	Rock rose	Pavonia lasiopetala	Minimal blooms	
4/28/2023	Garden	15	Plant	Datura	Datura wrightii	1 good, 2 look to be eaten by caterpillars	
4/28/2023	Garden	16	Plant	Silver ponyfoot	Dichondra argentea	Full growth	
4/28/2023	Garden	16	Plant	Black dalea	Dalea frutescens	Full growth, no blooms	
4/28/2023	Garden	16	Plant	Fall aster	Symphyotrichum oblongifolium	Some blooms, some die back	
4/12/2024	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
1/24/2025	Sanctuary		Plant	Beggar's ticks	Bidens alba	New growth	
3/14/2025	Sanctuary		Plant	Beggar's ticks	Bidens alba	New growth	
4/18/2025	Sanctuary		Plant	Beggar's ticks	Bidens alba	In bloom	
9/22/2023	Sanctuary		Plant	Birdeye speedwell	Veronica persica	In bloom	
9/5/2025	Sanctuary		Pollinator	Black Swallowtail	Papilio polyxenes	Present	
2/23/2024	Sanctuary		Wildlife	Black vulture	Coragyps atratus	Present	
6/27/2025	Sanctuary		Wildlife	Black vulture	Coragyps atratus	Present	
3/31/2023	Sanctuary		Plant	Blue curls	Trichostema dichotomum	In bloom	
4/14/2023	Sanctuary		Plant	Blue curls	Trichostema dichotomum	In bloom	
9/5/2025	Sanctuary		Plant	Boxelder	Acer negundo	Seeding	
9/26/2025	Sanctuary		Plant	Boxelder	Acer negundo	Seeding	
11/7/2025	Sanctuary		Plant	Boxelder	Acer negundo	Fall mode	
12/12/2025	Sanctuary		Plant	Boxelder	Acer negundo	Fall mode	
6/27/2025	Sanctuary		Plant	Brasil (Condalia)	Condalia hookeri	Fruiting	
6/30/2023	Sanctuary		Pollinator	Buckeye	Junonia coenia	Present	
7/7/2023	Sanctuary		Pollinator	Buckeye	Junonia coenia	Present	
5/17/2024	Sanctuary		Pollinator	Buckeye	Junonia coenia	Present	
7/12/2024	Sanctuary		Pollinator	Buckeye	Junonia coenia	Present	
6/16/2023	Sanctuary		Plant	Buffalo bur	Solanum rostratum	In bloom	
6/23/2023	Sanctuary		Plant	Buffalo bur	Solanum rostratum	In bloom	
10/6/2023	Sanctuary		Plant	Buffalo bur	Solanum rostratum	In bloom	
9/26/2025	Sanctuary		Plant	Buffalo bur	Solanum rostratum	In bloom	
9/5/2025	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
8/4/2023	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
8/15/2023	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
8/25/2023	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
9/22/2023	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
10/6/2023	Sanctuary		Pollinator	Bumblebee	Bombus spp.	Present	
6/14/2024	Sanctuary		Wildlife	Bumelia borer	Plinthocoelium suaveolens	Present	
1/26/2024	Sanctuary		Wildlife	Carolina chickadee	Poecile carolinensis	Present	ID with Merlin app
4/28/2023	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
5/5/2023	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
8/25/2023	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	ID with Merlin app
10/6/2023	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
11/3/2023	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
1/26/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	ID with Merlin app
2/23/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	ID with Merlin app
3/15/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
4/12/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	ID with Merlin app
6/14/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
7/12/2024	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
4/18/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
5/23/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
6/27/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
7/25/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
11/7/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
12/12/2025	Sanctuary		Wildlife	Carolina wren	Thryothorus ludovicianus	Present	
8/4/2023	Sanctuary		Pollinator	Carpenter bee	Xylocopa spp.	Present	
5/26/2023	Garden	1	Plant	Frogfruit	Phyla nodiflora	Full bloom - loaded with pollinators	
5/26/2023	Garden	1	Plant	Calyophus	Oenothera calylophus	1 of 3 blooming	
5/26/2023	Garden	1	Plant	Chile pequin	Capsicum annuum var. glabriusculum	Blooming - 1 chili	
5/26/2023	Garden	2	Plant	Silver ponyfoot	Dichondra argentea	Full coverage	
5/26/2023	Garden	2	Plant	Mealy blue sage	Salvia farinacea	Full bloom	
5/26/2023	Garden	2	Plant	Esperanza	Tecoma stans	Blooming - new leaves are curling	
5/26/2023	Garden	3	Plant	Gregg dalea	Dalea greggii	Blooming	
5/26/2023	Garden	3	Plant	Damianita	Chrysactinia mexicana	Blooming	
5/26/2023	Garden	3	Plant	Tropical sage	Salvia coccinea	Blooming and sprouting	
5/26/2023	Garden	4	Plant	Lyreleaf sage	Salvia lyrata	Blooms are drying	
5/26/2023	Garden	4	Plant	Standing winecup	Callirhoe pedata	Blooming and spreading	
5/26/2023	Garden	4	Plant	Blue mistflower	Conoclinium coelestinum	1/3 blooming - stunted growth	
5/26/2023	Garden	5	Plant	Prairie verbena	Glandularia bipinnatifida	3 blooming	
